coalition_id,members,size,mean_value,std_value,runs,notes
235,"('0', '3', '6', '8')",4,0.530691578512437,0.0,20,scenario=levinthal1997;N=10;K=3;trials=20
236,"('0', '3', '6', '9')",4,0.44198498746546316,0.023409682873481042,20,scenario=levinthal1997;N=10;K=3;trials=20
237,"('0', '3', '7', '8')",4,0.5076603706873243,0.020832511315798753,20,scenario=levinthal1997;N=10;K=3;trials=20
238,"('0', '3', '7', '9')",4,0.5168255612091595,0.022869175996862494,20,scenario=levinthal1997;N=10;K=3;trials=20
239,"('0', '3', '8', '9')",4,0.521732710596898,0.009904401140732218,20,scenario=levinthal1997;N=10;K=3;trials=20
240,"('0', '4', '5', '6')",4,0.4561385291616932,0.03522196603240181,20,scenario=levinthal1997;N=10;K=3;trials=20
241,"('0', '4', '5', '7')",4,0.45740216928066585,0.013409486510992717,20,scenario=levinthal1997;N=10;K=3;trials=20
242,"('0', '4', '5', '8')",4,0.468276073810918,0.004072069483764493,20,scenario=levinthal1997;N=10;K=3;trials=20
243,"('0', '4', '5', '9')",4,0.6325736622077611,0.0,20,scenario=levinthal1997;N=10;K=3;trials=20
244,"('0', '4', '6', '7')",4,0.43687479713858324,0.016590573807656078,20,scenario=levinthal1997;N=10;K=3;trials=20
245,"('0', '4', '6', '8')",4,0.43957098161850083,0.02843122441787986,20,scenario=levinthal1997;N=10;K=3;trials=20
246,"('0', '4', '6', '9')",4,0.5439534070016916,1.1102230246251565e-16,20,scenario=levinthal1997;N=10;K=3;trials=20
247,"('0', '4', '7', '8')",4,0.45681241167544984,0.009370106301861197,20,scenario=levinthal1997;N=10;K=3;trials=20
248,"('0', '4', '7', '9')",4,0.5354981652192323,1.1102230246251565e-16,20,scenario=levinthal1997;N=10;K=3;trials=20
249,"('0', '4', '8', '9')",4,0.5642780621317394,0.0,20,scenario=levinthal1997;N=10;K=3;trials=20
250,"('0', '5', '6', '7')",4,0.44449363907214734,0.002670662252480371,20,scenario=levinthal1997;N=10;K=3;trials=20
251,"('0', '5', '6', '8')",4,0.4067437065434323,0.02914222226280294,20,scenario=levinthal1997;N=10;K=3;trials=20
252,"('0', '5', '6', '9')",4,0.5996024330006444,0.0,20,scenario=levinthal1997;N=10;K=3;trials=20
253,"('0', '5', '7', '8')",4,0.4305625337306479,0.012607107564711825,20,scenario=levinthal1997;N=10;K=3;trials=20
254,"('0', '5', '7', '9')",4,0.5707555124990089,0.031891470553711894,20,scenario=levinthal1997;N=10;K=3;trials=20
255,"('0', '5', '8', '9')",4,0.5640746530582156,0.043512466276418714,20,scenario=levinthal1997;N=10;K=3;trials=20
256,"('0', '6', '7', '8')",4,0.42392407256706505,0.016531984170836286,20,scenario=levinthal1997;N=10;K=3;trials=20
257,"('0', '6', '7', '9')",4,0.5354981652192323,1.1102230246251565e-16,20,scenario=levinthal1997;N=10;K=3;trials=20
258,"('0', '6', '8', '9')",4,0.5687091445322692,0.0,20,scenario=levinthal1997;N=10;K=3;trials=20
259,"('0', '7', '8', '9')",4,0.5181975377669703,0.011325919267174493,20,scenario=levinthal1997;N=10;K=3;trials=20
260,"('1', '2', '3', '4')",4,0.4653151712029023,0.028184250183059915,20,scenario=levinthal1997;N=10;K=3;trials=20
261,"('1', '2', '3', '5')",4,0.45209025120472984,0.013625197401804241,20,scenario=levinthal1997;N=10;K=3;trials=20
262,"('1', '2', '3', '6')",4,0.5115449650895465,0.06248037926355612,20,scenario=levinthal1997;N=10;K=3;trials=20
263,"('1', '2', '3', '7')",4,0.5088486773695885,0.014699485566845496,20,scenario=levinthal1997;N=10;K=3;trials=20
264,"('1', '2', '3', '8')",4,0.5427534329217345,0.027008106028403,20,scenario=levinthal1997;N=10;K=3;trials=20
265,"('1', '2', '3', '9')",4,0.5248743806718693,1.1102230246251565e-16,20,scenario=levinthal1997;N=10;K=3;trials=20
266,"('1', '2', '4', '5')",4,0.5472988285139948,0.0,20,scenario=levinthal1997;N=10;K=3;trials=20
267,"('1', '2', '4', '6')",4,0.5524479747216601,1.1102230246251565e-16,20,scenario=levinthal1997;N=10;K=3;trials=20
268,"('1', '2', '4', '7')",4,0.5209712955212495,0.001208588330290423,20,scenario=levinthal1997;N=10;K=3;trials=20
269,"('1', '2', '4', '8')",4,0.6072472445624756,1.1102230246251565e-16,20,scenario=levinthal1997;N=10;K=3;trials=20
270,"('1', '2', '4', '9')",4,0.534185270077694,1.1102230246251565e-16,20,scenario=levinthal1997;N=10;K=3;trials=20
271,"('1', '2', '5', '6')",4,0.5643930484703773,0.013205775905873046,20,scenario=levinthal1997;N=10;K=3;trials=20
272,"('1', '2', '5', '7')",4,0.4998706246019135,0.024206502156265977,20,scenario=levinthal1997;N=10;K=3;trials=20
273,"('1', '2', '5', '8')",4,0.5304473907246643,0.039425571666556455,20,scenario=levinthal1997;N=10;K=3;trials=20
274,"('1', '2', '5', '9')",4,0.5684219818820399,0.04909907332517125,20,scenario=levinthal1997;N=10;K=3;trials=20
275,"('1', '2', '6', '7')",4,0.5570435823564969,1.1102230246251565e-16,20,scenario=levinthal1997;N=10;K=3;trials=20
276,"('1', '2', '6', '8')",4,0.6718073619431714,1.1102230246251565e-16,20,scenario=levinthal1997;N=10;K=3;trials=20
277,"('1', '2', '6', '9')",4,0.5524479747216601,1.1102230246251565e-16,20,scenario=levinthal1997;N=10;K=3;trials=20
278,"('1', '2', '7', '8')",4,0.5397774351466906,0.018219381664642303,20,scenario=levinthal1997;N=10;K=3;trials=20
279,"('1', '2', '7', '9')",4,0.5975864265846387,1.1102230246251565e-16,20,scenario=levinthal1997;N=10;K=3;trials=20
280,"('1', '2', '8', '9')",4,0.5389967780406992,0.015612897737570516,20,scenario=levinthal1997;N=10;K=3;trials=20
281,"('1', '3', '4', '5')",4,0.45264643861015763,0.0029292269887569253,20,scenario=levinthal1997;N=10;K=3;trials=20
282,"('1', '3', '4', '6')",4,0.49637789002298155,0.05071729988426281,20,scenario=levinthal1997;N=10;K=3;trials=20
283,"('1', '3', '4', '7')",4,0.49960312867318635,0.014699485566845496,20,scenario=levinthal1997;N=10;K=3;trials=20
284,"('1', '3', '4', '8')",4,0.5442642418783232,0.05203259430642019,20,scenario=levinthal1997;N=10;K=3;trials=20
285,"('1', '3', '4', '9')",4,0.5180934564367259,0.03830617846747437,20,scenario=levinthal1997;N=10;K=3;trials=20
286,"('1', '3', '5', '6')",4,0.5072499174726433,0.05535608881259687,20,scenario=levinthal1997;N=10;K=3;trials=20
287,"('1', '3', '5', '7')",4,0.49589406308513456,0.030978162218811153,20,scenario=levinthal1997;N=10;K=3;trials=20
288,"('1', '3', '5', '8')",4,0.4897622395574325,0.005325854565458271,20,scenario=levinthal1997;N=10;K=3;trials=20
289,"('1', '3', '5', '9')",4,0.5622677811555239,0.06140747477820305,20,scenario=levinthal1997;N=10;K=3;trials=20
290,"('1', '3', '6', '7')",4,0.5297528114915182,0.03342423165320537,20,scenario=levinthal1997;N=10;K=3;trials=20
291,"('1', '3', '6', '8')",4,0.5552393678722829,0.038395032476384136,20,scenario=levinthal1997;N=10;K=3;trials=20
292,"('1', '3', '6', '9')",4,0.5388136381776223,0.040903009632113574,20,scenario=levinthal1997;N=10;K=3;trials=20
293,"('1', '3', '7', '8')",4,0.4987593351735905,0.01550553310194177,20,scenario=levinthal1997;N=10;K=3;trials=20
294,"('1', '3', '7', '9')",4,0.5703939837369918,0.04709869259403751,20,scenario=levinthal1997;N=10;K=3;trials=20
295,"('1', '3', '8', '9')",4,0.5240850507914334,0.021838401890446515,20,scenario=levinthal1997;N=10;K=3;trials=20
296,"('1', '4', '5', '6')",4,0.5524479747216601,1.1102230246251565e-16,20,scenario=levinthal1997;N=10;K=3;trials=20
297,"('1', '4', '5', '7')",4,0.5196351508487244,1.1102230246251565e-16,20,scenario=levinthal1997;N=10;K=3;trials=20
298,"('1', '4', '5', '8')",4,0.47291279029075906,0.007624798565576908,20,scenario=levinthal1997;N=10;K=3;trials=20
299,"('1', '4', '5', '9')",4,0.6022824079504497,1.1102230246251565e-16,20,scenario=levinthal1997;N=10;K=3;trials=20
300,"('1', '4', '6', '7')",4,0.5570435823564969,1.1102230246251565e-16,20,scenario=levinthal1997;N=10;K=3;trials=20
301,"('1', '4', '6', '8')",4,0.5325592468149134,0.05492674977548249,20,scenario=levinthal1997;N=10;K=3;trials=20
302,"('1', '4', '6', '9')",4,0.5475212486348717,0.007297691303465438,20,scenario=levinthal1997;N=10;K=3;trials=20
303,"('1', '4', '7', '8')",4,0.49975380838247646,0.02250244616890142,20,scenario=levinthal1997;N=10;K=3;trials=20
304,"('1', '4', '7', '9')",4,0.5975864265846387,1.1102230246251565e-16,20,scenario=levinthal1997;N=10;K=3;trials=20
305,"('1', '4', '8', '9')",4,0.5462223868993121,0.0147423970936183,20,scenario=levinthal1997;N=10;K=3;trials=20
306,"('1', '5', '6', '7')",4,0.5570435823564969,1.1102230246251565e-16,20,scenario=levinthal1997;N=10;K=3;trials=20
307,"('1', '5', '6', '8')",4,0.5774067502080678,1.1102230246251565e-16,20,scenario=levinthal1997;N=10;K=3;trials=20
308,"('1', '5', '6', '9')",4,0.5808144553977357,0.018570220699659915,20,scenario=levinthal1997;N=10;K=3;trials=20
309,"('1', '5', '7', '8')",4,0.5203170352723397,0.014321483094683545,20,scenario=levinthal1997;N=10;K=3;trials=20
310,"('1', '5', '7', '9')",4,0.5941252455546288,0.001998313799390237,20,scenario=levinthal1997;N=10;K=3;trials=20
311,"('1', '5', '8', '9')",4,0.5929715185446256,2.220446049250313e-16,20,scenario=levinthal1997;N=10;K=3;trials=20
312,"('1', '6', '7', '8')",4,0.5928113509595543,0.0,20,scenario=levinthal1997;N=10;K=3;trials=20
313,"('1', '6', '7', '9')",4,0.5793421466819749,0.020169810335785868,20,scenario=levinthal1997;N=10;K=3;trials=20
314,"('1', '6', '8', '9')",4,0.6180532333470403,2.220446049250313e-16,20,scenario=levinthal1997;N=10;K=3;trials=20
315,"('1', '7', '8', '9')",4,0.5975864265846387,1.1102230246251565e-16,20,scenario=levinthal1997;N=10;K=3;trials=20
316,"('2', '3', '4', '5')",4,0.4732083379560964,0.0,20,scenario=levinthal1997;N=10;K=3;trials=20
317,"('2', '3', '4', '6')",4,0.4446175821983281,0.008019608758085446,20,scenario=levinthal1997;N=10;K=3;trials=20
318,"('2', '3', '4', '7')",4,0.46492138532767235,0.026417214803687476,20,scenario=levinthal1997;N=10;K=3;trials=20
319,"('2', '3', '4', '8')",4,0.5900632124450018,0.003664356558267785,20,scenario=levinthal1997;N=10;K=3;trials=20
320,"('2', '3', '4', '9')",4,0.44447467358691706,0.030284119586649876,20,scenario=levinthal1997;N=10;K=3;trials=20
321,"('2', '3', '5', '6')",4,0.43945283159911774,0.0,20,scenario=levinthal1997;N=10;K=3;trials=20
322,"('2', '3', '5', '7')",4,0.4789438904750639,0.01974552943797314,20,scenario=levinthal1997;N=10;K=3;trials=20
323,"('2', '3', '5', '8')",4,0.48240835798186155,0.014212011274142193,20,scenario=levinthal1997;N=10;K=3;trials=20
324,"('2', '3', '5', '9')",4,0.4630458468586703,0.04738714611179122,20,scenario=levinthal1997;N=10;K=3;trials=20
325,"('2', '3', '6', '7')",4,0.4888166551940505,1.1102230246251565e-16,20,scenario=levinthal1997;N=10;K=3;trials=20
326,"('2', '3', '6', '8')",4,0.4848827354284576,0.009175510624472456,20,scenario=levinthal1997;N=10;K=3;trials=20
327,"('2', '3', '6', '9')",4,0.4197936421643852,0.040440500378020626,20,scenario=levinthal1997;N=10;K=3;trials=20
328,"('2', '3', '7', '8')",4,0.48621125278829835,0.007723621202042999,20,scenario=levinthal1997;N=10;K=3;trials=20
329,"('2', '3', '7', '9')",4,0.4868089004100895,0.038786001711000426,20,scenario=levinthal1997;N=10;K=3;trials=20
330,"('2', '3', '8', '9')",4,0.4482848026460019,0.0435708272089304,20,scenario=levinthal1997;N=10;K=3;trials=20
331,"('2', '4', '5', '6')",4,0.47955393288295617,0.0,20,scenario=levinthal1997;N=10;K=3;trials=20
332,"('2', '4', '5', '7')",4,0.44543381538584637,0.010938667770756354,20,scenario=levinthal1997;N=10;K=3;trials=20
333,"('2', '4', '5', '8')",4,0.5941143110456192,1.1102230246251565e-16,20,scenario=levinthal1997;N=10;K=3;trials=20
334,"('2', '4', '5', '9')",4,0.5013177697876952,0.04036739058148253,20,scenario=levinthal1997;N=10;K=3;trials=20
335,"('2', '4', '6', '7')",4,0.4397369036156566,0.0061120628007950385,20,scenario=levinthal1997;N=10;K=3;trials=20
336,"('2', '4', '6', '8')",4,0.5941143110456192,1.1102230246251565e-16,20,scenario=levinthal1997;N=10;K=3;trials=20
337,"('2', '4', '6', '9')",4,0.5439534070016916,1.1102230246251565e-16,20,scenario=levinthal1997;N=10;K=3;trials=20
338,"('2', '4', '7', '8')",4,0.5571990756323253,0.06393906330919086,20,scenario=levinthal1997;N=10;K=3;trials=20
339,"('2', '4', '7', '9')",4,0.4905962158415223,0.049640972813798694,20,scenario=levinthal1997;N=10;K=3;trials=20
340,"('2', '4', '8', '9')",4,0.5762125616972913,0.014616717135534923,20,scenario=levinthal1997;N=10;K=3;trials=20
341,"('2', '5', '6', '7')",4,0.4376432403608538,0.01345769438986312,20,scenario=levinthal1997;N=10;K=3;trials=20
342,"('2', '5', '6', '8')",4,0.4024374263266314,0.03522930349611822,20,scenario=levinthal1997;N=10;K=3;trials=20
343,"('2', '5', '6', '9')",4,0.5024340110395334,0.049275539750967975,20,scenario=levinthal1997;N=10;K=3;trials=20
344,"('2', '5', '7', '8')",4,0.44087352322248574,0.01454805885279189,20,scenario=levinthal1997;N=10;K=3;trials=20
345,"('2', '5', '7', '9')",4,0.5045107196575395,0.050512488630350044,20,scenario=levinthal1997;N=10;K=3;trials=20
346,"('2', '5', '8', '9')",4,0.5127192981342685,0.0377532499089092,20,scenario=levinthal1997;N=10;K=3;trials=20
347,"('2', '6', '7', '8')",4,0.4497708257716463,0.006634912758404888,20,scenario=levinthal1997;N=10;K=3;trials=20
348,"('2', '6', '7', '9')",4,0.5354981652192323,1.1102230246251565e-16,20,scenario=levinthal1997;N=10;K=3;trials=20
349,"('2', '6', '8', '9')",4,0.5211351613645705,0.013327794662962534,20,scenario=levinthal1997;N=10;K=3;trials=20
350,"('2', '7', '8', '9')",4,0.49661431890187446,0.03519193052309525,20,scenario=levinthal1997;N=10;K=3;trials=20
351,"('3', '4', '5', '6')",4,0.4584137518756816,5.551115123125783e-17,20,scenario=levinthal1997;N=10;K=3;trials=20
352,"('3', '4', '5', '7')",4,0.479176175092807,0.01669780134471058,20,scenario=levinthal1997;N=10;K=3;trials=20
353,"('3', '4', '5', '8')",4,0.5908485794858509,0.0,20,scenario=levinthal1997;N=10;K=3;trials=20
354,"('3', '4', '5', '9')",4,0.5233990752531573,0.03657217023204051,20,scenario=levinthal1997;N=10;K=3;trials=20
355,"('3', '4', '6', '7')",4,0.4792380829401899,0.01659057380765601,20,scenario=levinthal1997;N=10;K=3;trials=20
356,"('3', '4', '6', '8')",4,0.5867486772263147,1.1102230246251565e-16,20,scenario=levinthal1997;N=10;K=3;trials=20
357,"('3', '4', '6', '9')",4,0.49255533454899575,0.04649130580175288,20,scenario=levinthal1997;N=10;K=3;trials=20
358,"('3', '4', '7', '8')",4,0.5573690706166354,0.044878090392293395,20,scenario=levinthal1997;N=10;K=3;trials=20
359,"('3', '4', '7', '9')",4,0.5214937122116777,0.021392155324523467,20,scenario=levinthal1997;N=10;K=3;trials=20
360,"('3', '4', '8', '9')",4,0.5777604311884846,0.011008308237638303,20,scenario=levinthal1997;N=10;K=3;trials=20
361,"('3', '5', '6', '7')",4,0.46907112575607746,0.024183235912069254,20,scenario=levinthal1997;N=10;K=3;trials=20
362,"('3', '5', '6', '8')",4,0.4928371231244646,1.1102230246251565e-16,20,scenario=levinthal1997;N=10;K=3;trials=20
363,"('3', '5', '6', '9')",4,0.4714534805521532,0.043609533581546595,20,scenario=levinthal1997;N=10;K=3;trials=20
364,"('3', '5', '7', '8')",4,0.5503884721773106,0.030785908491629994,20,scenario=levinthal1997;N=10;K=3;trials=20
365,"('3', '5', '7', '9')",4,0.49254599644715585,0.04265666433268046,20,scenario=levinthal1997;N=10;K=3;trials=20
366,"('3', '5', '8', '9')",4,0.5156648035573173,0.01863872302393495,20,scenario=levinthal1997;N=10;K=3;trials=20
367,"('3', '6', '7', '8')",4,0.48879282489531384,3.6401382598034843e-05,20,scenario=levinthal1997;N=10;K=3;trials=20
368,"('3', '6', '7', '9')",4,0.5074892592041232,0.022869175996862494,20,scenario=levinthal1997;N=10;K=3;trials=20
369,"('3', '6', '8', '9')",4,0.5082377713261454,0.017638911568704167,20,scenario=levinthal1997;N=10;K=3;trials=20
370,"('3', '7', '8', '9')",4,0.5040948366412004,0.02673049155522585,20,scenario=levinthal1997;N=10;K=3;trials=20
371,"('4', '5', '6', '7')",4,0.4349590826878111,0.017557812961167978,20,scenario=levinthal1997;N=10;K=3;trials=20
372,"('4', '5', '6', '8')",4,0.4338560904836828,0.02843122441787986,20,scenario=levinthal1997;N=10;K=3;trials=20
373,"('4', '5', '6', '9')",4,0.5966137082536844,0.0,20,scenario=levinthal1997;N=10;K=3;trials=20
374,"('4', '5', '7', '8')",4,0.46057933614199753,0.008155630705418549,20,scenario=levinthal1997;N=10;K=3;trials=20
375,"('4', '5', '7', '9')",4,0.5373542637642159,0.0028352373598949793,20,scenario=levinthal1997;N=10;K=3;trials=20
376,"('4', '5', '8', '9')",4,0.5772731013185519,0.0,20,scenario=levinthal1997;N=10;K=3;trials=20
377,"('4', '6', '7', '8')",4,0.4406417216051309,0.02010396814982827,20,scenario=levinthal1997;N=10;K=3;trials=20
378,"('4', '6', '7', '9')",4,0.539725786110462,0.004227620891229744,20,scenario=levinthal1997;N=10;K=3;trials=20
379,"('4', '6', '8', '9')",4,0.5949433512160033,1.1102230246251565e-16,20,scenario=levinthal1997;N=10;K=3;trials=20
380,"('4', '7', '8', '9')",4,0.5455711291386098,0.013727135938789546,20,scenario=levinthal1997;N=10;K=3;trials=20
381,"('5', '6', '7', '8')",4,0.440733335296619,0.011440068191649732,20,scenario=levinthal1997;N=10;K=3;trials=20
382,"('5', '6', '7', '9')",4,0.5345751836112296,0.0018459632160053197,20,scenario=levinthal1997;N=10;K=3;trials=20
383,"('5', '6', '8', '9')",4,0.5510207952605086,0.011626413032048874,20,scenario=levinthal1997;N=10;K=3;trials=20
384,"('5', '7', '8', '9')",4,0.541401449771695,0.009910742629487282,20,scenario=levinthal1997;N=10;K=3;trials=20
385,"('6', '7', '8', '9')",4,0.5377527266988997,0.002039327589503265,20,scenario=levinthal1997;N=10;K=3;trials=20
386,"('0', '1', '2', '3', '4')",5,0.4682696834130301,0.027078551689164444,20,scenario=levinthal1997;N=10;K=3;trials=20
387,"('0', '1', '2', '3', '5')",5,0.5169207551601952,0.025213459911365192,20,scenario=levinthal1997;N=10;K=3;trials=20
388,"('0', '1', '2', '3', '6')",5,0.5183621333615654,0.05903840905441659,20,scenario=levinthal1997;N=10;K=3;trials=20
389,"('0', '1', '2', '3', '7')",5,0.5119305269350558,0.013344800071683857,20,scenario=levinthal1997;N=10;K=3;trials=20
390,"('0', '1', '2', '3', '8')",5,0.5517162639517524,0.03211573749609959,20,scenario=levinthal1997;N=10;K=3;trials=20
391,"('0', '1', '2', '3', '9')",5,0.5085589149632812,0.038838576878742544,20,scenario=levinthal1997;N=10;K=3;trials=20
392,"('0', '1', '2', '4', '5')",5,0.638187330352578,1.1102230246251565e-16,20,scenario=levinthal1997;N=10;K=3;trials=20
393,"('0', '1', '2', '4', '6')",5,0.5524479747216601,1.1102230246251565e-16,20,scenario=levinthal1997;N=10;K=3;trials=20
394,"('0', '1', '2', '4', '7')",5,0.5212142309162541,0.001158727983532864,20,scenario=levinthal1997;N=10;K=3;trials=20
395,"('0', '1', '2', '4', '8')",5,0.6043342229989312,0.0032204665108301798,20,scenario=levinthal1997;N=10;K=3;trials=20
396,"('0', '1', '2', '4', '9')",5,0.534185270077694,1.1102230246251565e-16,20,scenario=levinthal1997;N=10;K=3;trials=20
397,"('0', '1', '2', '5', '6')",5,0.6143694344204003,0.045437929088913837,20,scenario=levinthal1997;N=10;K=3;trials=20
398,"('0', '1', '2', '5', '7')",5,0.5312198669713634,0.009458881105153106,20,scenario=levinthal1997;N=10;K=3;trials=20
399,"('0', '1', '2', '5', '8')",5,0.5791330650201937,0.02949143691250129,20,scenario=levinthal1997;N=10;K=3;trials=20
400,"('0', '1', '2', '5', '9')",5,0.6310037735378188,0.05315130600234146,20,scenario=levinthal1997;N=10;K=3;trials=20
401,"('0', '1', '2', '6', '7')",5,0.5570435823564969,1.1102230246251565e-16,20,scenario=levinthal1997;N=10;K=3;trials=20
402,"('0', '1', '2', '6', '8')",5,0.7163237393173906,0.0,20,scenario=levinthal1997;N=10;K=3;trials=20
403,"('0', '1', '2', '6', '9')",5,0.5524479747216601,1.1102230246251565e-16,20,scenario=levinthal1997;N=10;K=3;trials=20
404,"('0', '1', '2', '7', '8')",5,0.5926599920640119,0.024341613738429232,20,scenario=levinthal1997;N=10;K=3;trials=20
405,"('0', '1', '2', '7', '9')",5,0.5975864265846387,1.1102230246251565e-16,20,scenario=levinthal1997;N=10;K=3;trials=20
406,"('0', '1', '2', '8', '9')",5,0.5737761682021908,0.030785761066596903,20,scenario=levinthal1997;N=10;K=3;trials=20
407,"('0', '1', '3', '4', '5')",5,0.5348908624888324,0.033116758432703175,20,scenario=levinthal1997;N=10;K=3;trials=20
408,"('0', '1', '3', '4', '6')",5,0.5014751704501341,0.05097280427152579,20,scenario=levinthal1997;N=10;K=3;trials=20
409,"('0', '1', '3', '4', '7')",5,0.5042259030213874,0.015409247827336825,20,scenario=levinthal1997;N=10;K=3;trials=20
410,"('0', '1', '3', '4', '8')",5,0.5713249994773748,0.026714593500733536,20,scenario=levinthal1997;N=10;K=3;trials=20
411,"('0', '1', '3', '4', '9')",5,0.5127295185564031,0.04291150304258155,20,scenario=levinthal1997;N=10;K=3;trials=20
412,"('0', '1', '3', '5', '6')",5,0.5548421350418158,0.038420542093209414,20,scenario=levinthal1997;N=10;K=3;trials=20
413,"('0', '1', '3', '5', '7')",5,0.5137768273419516,0.010520993286027907,20,scenario=levinthal1997;N=10;K=3;trials=20
414,"('0', '1', '3', '5', '8')",5,0.5246195712757002,0.006342995745225322,20,scenario=levinthal1997;N=10;K=3;trials=20
415,"('0', '1', '3', '5', '9')",5,0.5978142932419779,0.07257835546324329,20,scenario=levinthal1997;N=10;K=3;trials=20
416,"('0', '1', '3', '6', '7')",5,0.5433981969240077,0.027290770864978463,20,scenario=levinthal1997;N=10;K=3;trials=20
417,"('0', '1', '3', '6', '8')",5,0.5626226206868845,0.04351467553186174,20,scenario=levinthal1997;N=10;K=3;trials=20
418,"('0', '1', '3', '6', '9')",5,0.5456308064496411,0.029715347578842317,20,scenario=levinthal1997;N=10;K=3;trials=20
419,"('0', '1', '3', '7', '8')",5,0.5228724577323828,0.01198636286392683,20,scenario=levinthal1997;N=10;K=3;trials=20
420,"('0', '1', '3', '7', '9')",5,0.5812709608760505,0.03883857687874258,20,scenario=levinthal1997;N=10;K=3;trials=20
421,"('0', '1', '3', '8', '9')",5,0.5561760658096253,0.029044795707874962,20,scenario=levinthal1997;N=10;K=3;trials=20
422,"('0', '1', '4', '5', '6')",5,0.5705345676535656,0.024647871454021957,20,scenario=levinthal1997;N=10;K=3;trials=20
423,"('0', '1', '4', '5', '7')",5,0.5286934959264717,0.012344443528036361,20,scenario=levinthal1997;N=10;K=3;trials=20
424,"('0', '1', '4', '5', '8')",5,0.5102745263200517,0.0340201172995519,20,scenario=levinthal1997;N=10;K=3;trials=20
425,"('0', '1', '4', '5', '9')",5,0.6931709097890335,1.1102230246251565e-16,20,scenario=levinthal1997;N=10;K=3;trials=20
426,"('0', '1', '4', '6', '7')",5,0.5570435823564969,1.1102230246251565e-16,20,scenario=levinthal1997;N=10;K=3;trials=20
427,"('0', '1', '4', '6', '8')",5,0.6062596139965764,0.046990540757131403,20,scenario=levinthal1997;N=10;K=3;trials=20
428,"('0', '1', '4', '6', '9')",5,0.5475849270950731,0.006664768946163058,20,scenario=levinthal1997;N=10;K=3;trials=20
429,"('0', '1', '4', '7', '8')",5,0.5079449464514795,0.024739033800865583,20,scenario=levinthal1997;N=10;K=3;trials=20
430,"('0', '1', '4', '7', '9')",5,0.5975864265846387,1.1102230246251565e-16,20,scenario=levinthal1997;N=10;K=3;trials=20
431,"('0', '1', '4', '8', '9')",5,0.5453449724724695,0.012439924932324209,20,scenario=levinthal1997;N=10;K=3;trials=20
432,"('0', '1', '5', '6', '7')",5,0.5735217126162095,0.022455906315421038,20,scenario=levinthal1997;N=10;K=3;trials=20
433,"('0', '1', '5', '6', '8')",5,0.6165833756657321,0.008156605783299182,20,scenario=levinthal1997;N=10;K=3;trials=20
434,"('0', '1', '5', '6', '9')",5,0.623455742490514,0.05210545636909272,20,scenario=levinthal1997;N=10;K=3;trials=20
435,"('0', '1', '5', '7', '8')",5,0.5301645677452764,0.008790045781784545,20,scenario=levinthal1997;N=10;K=3;trials=20
436,"('0', '1', '5', '7', '9')",5,0.6392542006425566,0.0305757870074092,20,scenario=levinthal1997;N=10;K=3;trials=20
437,"('0', '1', '5', '8', '9')",5,0.6108589613225658,0.0561965953162499,20,scenario=levinthal1997;N=10;K=3;trials=20
438,"('0', '1', '6', '7', '8')",5,0.6456970847447975,1.1102230246251565e-16,20,scenario=levinthal1997;N=10;K=3;trials=20
439,"('0', '1', '6', '7', '9')",5,0.5712335778363465,0.01933770422308261,20,scenario=levinthal1997;N=10;K=3;trials=20
440,"('0', '1', '6', '8', '9')",5,0.6625696107212594,1.1102230246251565e-16,20,scenario=levinthal1997;N=10;K=3;trials=20
441,"('0', '1', '7', '8', '9')",5,0.568273343195506,0.023934032363676024,20,scenario=levinthal1997;N=10;K=3;trials=20
442,"('0', '2', '3', '4', '5')",5,0.5735007346252414,0.0,20,scenario=levinthal1997;N=10;K=3;trials=20
443,"('0', '2', '3', '4', '6')",5,0.44377689877257376,0.008236981713252186,20,scenario=levinthal1997;N=10;K=3;trials=20
444,"('0', '2', '3', '4', '7')",5,0.4622663553425192,0.026550299851531373,20,scenario=levinthal1997;N=10;K=3;trials=20
445,"('0', '2', '3', '4', '8')",5,0.5896949307540365,0.003608408897896622,20,scenario=levinthal1997;N=10;K=3;trials=20
446,"('0', '2', '3', '4', '9')",5,0.4253478390525779,0.028973598411760282,20,scenario=levinthal1997;N=10;K=3;trials=20
447,"('0', '2', '3', '5', '6')",5,0.517575902251105,0.0,20,scenario=levinthal1997;N=10;K=3;trials=20
448,"('0', '2', '3', '5', '7')",5,0.5060722034282832,0.014089096135284385,20,scenario=levinthal1997;N=10;K=3;trials=20
449,"('0', '2', '3', '5', '8')",5,0.5168472718810659,0.009089855330215576,20,scenario=levinthal1997;N=10;K=3;trials=20
450,"('0', '2', '3', '5', '9')",5,0.5380825349384899,0.0355185297067033,20,scenario=levinthal1997;N=10;K=3;trials=20
451,"('0', '2', '3', '6', '7')",5,0.4888166551940505,1.1102230246251565e-16,20,scenario=levinthal1997;N=10;K=3;trials=20
452,"('0', '2', '3', '6', '8')",5,0.5225944860650205,0.011034477004411156,20,scenario=levinthal1997;N=10;K=3;trials=20
453,"('0', '2', '3', '6', '9')",5,0.4295435189178519,0.037886715627811984,20,scenario=levinthal1997;N=10;K=3;trials=20
454,"('0', '2', '3', '7', '8')",5,0.5062839343757795,0.019007961981004892,20,scenario=levinthal1997;N=10;K=3;trials=20
455,"('0', '2', '3', '7', '9')",5,0.4864742746127626,0.04188431403931182,20,scenario=levinthal1997;N=10;K=3;trials=20
